IMEI_message_id,datetime,latitude,longitude,CEPradius
300434063861360,2020-11-05 14:41:34,63.12867,-168.17671,2
300434063861360,2020-11-06 10:44:31,63.66733,-167.78672,8
300434063861360,2020-11-06 19:38:58,63.83560,-167.46237,5
300434063861360,2020-11-06 21:42:22,63.86705,-167.44470,5
300434063861360,2020-11-07 10:20:21,64.13806,-167.73872,9
300434063861360,2020-11-07 15:25:45,64.17145,-167.56044,4
300434063861360,2020-11-07 22:53:13,64.30254,-167.74928,3
300434063861360,2020-11-07 22:53:38,64.27776,-167.84754,3
300434063861360,2020-11-08 04:40:12,64.34972,-167.73171,2
300434063861360,2020-11-08 05:21:53,64.35657,-167.81266,2
300434063861360,2020-11-08 05:22:05,64.35657,-167.81266,2
300434063861360,2020-11-08 05:46:55,64.35657,-167.81266,5
300434063861360,2020-11-08 05:48:06,64.35657,-167.81266,3
300434063861360,2020-11-08 05:48:34,64.34972,-167.73171,3
300434063861360,2020-11-08 05:48:48,64.35657,-167.81266,3
300434063861360,2020-11-08 05:49:00,64.35657,-167.81266,3
300434063861360,2020-11-08 05:49:19,64.35657,-167.81266,3
300434063861360,2020-11-08 05:49:33,64.35657,-167.81266,4
300434063861360,2020-11-08 05:49:45,64.35657,-167.81266,4
300434063861360,2020-11-08 06:33:21,64.34972,-167.73171,4
300434063861360,2020-11-08 06:34:14,64.36338,-167.89367,4
300434063861360,2020-11-08 06:34:23,64.35657,-167.81266,4
300434063861360,2020-11-08 07:39:27,64.38135,-167.71408,3
300434063861360,2020-11-08 10:05:20,64.38821,-167.79515,4
300434063861360,2020-11-08 10:05:29,64.40373,-167.79515,4
300434063861360,2020-11-08 10:05:45,64.36338,-167.89367,4
300434063861360,2020-11-08 10:06:03,64.38821,-167.79515,4
300434063861360,2020-11-08 22:56:55,64.41732,-167.95742,3
300434063861360,2020-11-08 23:42:34,64.44220,-167.85881,4
300434063861360,2020-11-08 23:42:53,64.44220,-167.85881,4
300434063861360,2020-11-09 02:47:35,64.44220,-167.85881,2
300434063861360,2020-11-09 02:48:02,64.44220,-167.85881,2
300434063861360,2020-11-09 02:49:37,64.47387,-167.84130,2
300434063861360,2020-11-09 04:33:36,64.44220,-167.85881,3
300434063861360,2020-11-09 04:33:46,64.44220,-167.85881,3
IMEI_message_id,datetime,latitude,longitude,CEPradius
300434063861360,2020-11-05 14:41:34,63.12867,-168.17671,2
300434063861360,2020-11-06 10:44:31,63.66733,-167.78672,8
300434063861360,2020-11-06 19:38:58,63.83560,-167.46237,5
300434063861360,2020-11-06 21:42:22,63.86705,-167.44470,5
300434063861360,2020-11-07 10:20:21,64.13806,-167.73872,9
300434063861360,2020-11-07 15:25:45,64.17145,-167.56044,4
300434063861360,2020-11-07 22:53:13,64.30254,-167.74928,3
300434063861360,2020-11-07 22:53:38,64.27776,-167.84754,3
300434063861360,2020-11-08 04:40:12,64.34972,-167.73171,2
300434063861360,2020-11-08 05:21:53,64.35657,-167.81266,2
300434063861360,2020-11-08 05:22:05,64.35657,-167.81266,2
300434063861360,2020-11-08 05:46:55,64.35657,-167.81266,5
300434063861360,2020-11-08 05:48:06,64.35657,-167.81266,3
300434063861360,2020-11-08 05:48:34,64.34972,-167.73171,3
300434063861360,2020-11-08 05:48:48,64.35657,-167.81266,3
300434063861360,2020-11-08 05:49:00,64.35657,-167.81266,3
300434063861360,2020-11-08 05:49:19,64.35657,-167.81266,3
300434063861360,2020-11-08 05:49:33,64.35657,-167.81266,4
