IMEI_message_id,datetime,latitude,longitude,CEPradius
300434063823800,2019-05-07 08:57:57,70.77815,-167.15230,3
300434063823800,2019-05-07 08:58:06,70.77815,-167.15230,3
300434063823800,2019-05-07 08:59:05,70.77059,-167.04617,3
300434063823800,2019-05-07 10:10:23,70.77815,-167.15230,4
300434063823800,2019-05-07 10:11:35,70.77815,-167.15230,3
300434063823800,2019-05-07 10:11:48,70.77059,-167.04617,3
300434063823800,2019-05-07 10:12:04,70.77059,-167.04617,3
300434063823800,2019-05-07 12:13:53,70.77815,-167.15230,4
300434063823800,2019-05-07 12:37:07,70.74513,-167.17646,2
300434063823800,2019-05-07 12:37:15,70.77815,-167.15230,2
300434063823800,2019-05-07 12:37:25,70.77815,-167.15230,2
300434063823800,2019-05-07 12:37:53,70.75261,-167.28249,2
300434063823800,2019-05-07 12:38:15,70.77815,-167.15230,2
300434063823800,2019-05-07 12:38:26,70.77815,-167.15230,2
300434063823800,2019-05-07 12:38:47,70.77815,-167.15230,2
300434063823800,2019-05-07 12:38:59,70.77815,-167.15230,2
300434063823800,2019-05-07 12:39:14,70.77815,-167.15230,2
300434063823800,2019-05-07 13:05:12,70.77815,-167.15230,3
300434063823800,2019-05-07 13:05:22,70.77815,-167.15230,3
300434063823800,2019-05-07 13:06:31,70.78565,-167.25851,3
300434063823800,2019-05-07 13:59:59,70.75261,-167.28249,6
300434063823800,2019-05-07 14:00:12,70.77815,-167.15230,6
300434063823800,2019-05-07 14:00:25,70.77815,-167.15230,5
300434063823800,2019-05-07 14:00:43,70.77059,-167.04617,5
300434063823800,2019-05-07 14:00:56,70.77815,-167.15230,5
300434063823800,2019-05-07 14:01:06,70.77059,-167.04617,5
300434063823800,2019-05-07 14:26:50,70.77815,-167.15230,3
300434063823800,2019-05-07 14:27:12,70.77059,-167.04617,3
300434063823800,2019-05-07 14:28:34,70.77815,-167.15230,2
300434063823800,2019-05-07 17:53:37,70.77815,-167.15230,4
300434063823800,2019-05-07 17:55:13,70.75261,-167.28249,3
300434063823800,2019-05-07 17:55:26,70.78565,-167.25851,3
300434063823800,2019-05-07 17:56:41,70.77815,-167.15230,3
300434063823800,2019-05-07 19:26:43,70.75261,-167.28249,2
300434063823800,2019-05-07 19:26:53,70.75261,-167.28249,2
300434063823800,2019-05-07 19:27:19,70.75261,-167.28249,2
300434063823800,2019-05-07 19:28:24,70.75261,-167.28249,3
300434063823800,2019-05-07 23:53:32,70.76004,-167.38860,2
300434063823800,2019-05-07 23:53:44,70.76004,-167.38860,2
300434063823800,2019-05-08 02:36:57,70.76740,-167.49480,4
300434063823800,2019-05-08 02:37:05,70.76004,-167.38860,4
300434063823800,2019-05-08 02:38:13,70.75261,-167.28249,4
300434063823800,2019-05-08 04:00:07,70.76740,-167.49480,2
300434063823800,2019-05-08 04:01:11,70.76740,-167.49480,2
300434063823800,2019-05-08 08:43:54,70.76740,-167.49480,3
300434063823800,2019-05-08 09:55:32,70.76740,-167.49480,4
300434063823800,2019-05-08 09:55:43,70.76004,-167.38860,4
300434063823800,2019-05-08 09:55:53,70.76740,-167.49480,4
300434063823800,2019-05-08 09:56:02,70.76740,-167.49480,4
300434063823800,2019-05-08 09:56:25,70.76740,-167.49480,3
300434063823800,2019-05-08 09:56:34,70.76740,-167.49480,3
300434063823800,2019-05-08 09:56:42,70.80489,-167.36480,3
300434063823800,2019-05-08 10:41:46,70.76740,-167.49480,2
300434063823800,2019-05-08 12:04:05,70.77470,-167.60109,2
300434063823800,2019-05-08 12:04:14,70.77470,-167.60109,2
300434063823800,2019-05-08 12:04:28,70.77470,-167.60109,2
300434063823800,2019-05-08 12:25:56,70.77470,-167.60109,3
300434063823800,2019-05-08 12:26:04,70.77470,-167.60109,3
300434063823800,2019-05-08 12:26:17,70.76740,-167.49480,3
300434063823800,2019-05-08 12:30:58,70.77470,-167.60109,2
300434063823800,2019-05-08 12:31:10,70.78651,-167.60109,2
300434063823800,2019-05-08 12:31:21,70.78651,-167.60109,2
300434063823800,2019-05-08 12:31:31,70.77470,-167.60109,2
300434063823800,2019-05-08 12:31:41,70.77470,-167.60109,2
300434063823800,2019-05-08 12:32:07,70.77470,-167.60109,2
300434063823800,2019-05-08 12:32:21,70.77470,-167.60109,2
300434063823800,2019-05-08 12:57:01,70.76740,-167.49480,7
300434063823800,2019-05-08 12:57:11,70.76740,-167.49480,7
300434063823800,2019-05-08 12:58:26,70.77470,-167.60109,3
300434063823800,2019-05-08 12:58:37,70.77470,-167.60109,3
300434063823800,2019-05-08 12:58:48,70.77470,-167.60109,3
300434063823800,2019-05-08 12:59:00,70.77470,-167.60109,3
300434063823800,2019-05-08 12:59:09,70.77470,-167.60109,3
300434063823800,2019-05-08 12:59:21,70.77470,-167.60109,3
300434063823800,2019-05-08 13:00:25,70.77470,-167.60109,3
300434063823800,2019-05-08 13:00:35,70.78195,-167.70746,3
300434063823800,2019-05-08 13:00:49,70.77470,-167.60109,3
300434063823800,2019-05-08 13:26:37,70.76740,-167.49480,9
300434063823800,2019-05-08 13:26:47,70.74885,-167.73061,8
300434063823800,2019-05-08 13:26:56,70.75602,-167.83688,8
300434063823800,2019-05-08 13:27:14,70.74885,-167.73061,8
300434063823800,2019-05-08 13:27:23,70.78195,-167.70746,9
300434063823800,2019-05-08 13:27:40,70.77470,-167.60109,9
300434063823800,2019-05-08 13:27:48,70.77470,-167.60109,9
300434063823800,2019-05-08 13:28:09,70.77470,-167.60109,9
300434063823800,2019-05-08 13:28:22,70.78195,-167.70746,9
300434063823800,2019-05-08 13:53:48,70.76740,-167.49480,7
300434063823800,2019-05-08 13:54:02,70.80489,-167.36480,6
300434063823800,2019-05-08 13:54:13,70.76740,-167.49480,6
300434063823800,2019-05-08 13:54:26,70.78195,-167.70746,6
300434063823800,2019-05-08 13:54:35,70.77470,-167.60109,6
300434063823800,2019-05-08 13:54:55,70.76740,-167.49480,6
300434063823800,2019-05-08 13:55:19,70.78651,-167.60109,6
300434063823800,2019-05-08 13:55:36,70.78651,-167.60109,6
300434063823800,2019-05-08 14:20:22,70.77470,-167.60109,4
300434063823800,2019-05-08 14:20:34,70.77470,-167.60109,4
300434063823800,2019-05-08 14:20:49,70.77470,-167.60109,3
300434063823800,2019-05-08 14:21:06,70.77470,-167.60109,3
300434063823800,2019-05-08 17:47:32,70.78195,-167.70746,4
300434063823800,2019-05-08 17:48:52,70.78195,-167.70746,2
300434063823800,2019-05-08 17:49:01,70.78195,-167.70746,2
300434063823800,2019-05-08 17:49:13,70.78195,-167.70746,2
300434063823800,2019-05-08 17:49:26,70.78195,-167.70746,2
300434063823800,2019-05-08 19:38:37,70.78195,-167.70746,2
300434063823800,2019-05-08 23:01:04,70.75602,-167.83688,7
300434063823800,2019-05-08 23:01:13,70.77017,-168.04968,8
300434063823800,2019-05-09 00:43:23,70.75602,-167.83688,3
300434063823800,2019-05-09 01:04:37,70.73434,-167.51832,8
300434063823800,2019-05-09 02:30:19,70.75602,-167.83688,4
300434063823800,2019-05-09 02:30:34,70.75602,-167.83688,4
300434063823800,2019-05-09 02:30:44,70.76312,-167.94324,4
300434063823800,2019-05-09 02:31:45,70.76312,-167.94324,4
300434063823800,2019-05-09 02:31:56,70.75602,-167.83688,4
300434063823800,2019-05-09 02:32:09,70.75602,-167.83688,4
300434063823800,2019-05-09 02:32:19,70.75602,-167.83688,4
300434063823800,2019-05-09 03:17:41,70.75602,-167.83688,6
300434063823800,2019-05-09 03:17:52,70.74885,-167.73061,6
300434063823800,2019-05-09 04:03:17,70.76312,-167.94324,2
300434063823800,2019-05-09 04:03:31,70.76312,-167.94324,2
300434063823800,2019-05-09 08:29:45,70.77017,-168.04968,4
300434063823800,2019-05-09 08:54:59,70.77017,-168.04968,4
300434063823800,2019-05-09 08:55:10,70.77017,-168.04968,4
300434063823800,2019-05-09 08:56:17,70.77017,-168.04968,4
300434063823800,2019-05-09 08:56:30,70.76312,-167.94324,4
300434063823800,2019-05-09 08:56:40,70.77017,-168.04968,4
300434063823800,2019-05-09 09:49:37,70.77017,-168.04968,4
300434063823800,2019-05-09 09:49:47,70.76312,-167.94324,4
300434063823800,2019-05-09 09:49:59,70.76312,-167.94324,4
300434063823800,2019-05-09 09:50:13,70.76312,-167.94324,4
300434063823800,2019-05-09 09:50:22,70.76312,-167.94324,4
300434063823800,2019-05-09 09:50:31,70.76312,-167.94324,4
300434063823800,2019-05-09 09:50:39,70.77017,-168.04968,4
300434063823800,2019-05-09 09:51:05,70.77017,-168.04968,4
300434063823800,2019-05-09 09:51:19,70.80805,-167.92047,4
300434063823800,2019-05-09 09:51:30,70.76312,-167.94324,4
300434063823800,2019-05-09 09:51:42,70.77017,-168.04968,4
300434063823800,2019-05-09 10:16:52,70.77017,-168.04968,3
300434063823800,2019-05-09 10:17:00,70.77017,-168.04968,2
300434063823800,2019-05-09 10:17:12,70.76312,-167.94324,2
300434063823800,2019-05-09 10:17:24,70.77017,-168.04968,2
300434063823800,2019-05-09 10:17:43,70.77017,-168.04968,2
300434063823800,2019-05-09 10:17:53,70.77017,-168.04968,2
300434063823800,2019-05-09 10:18:09,70.77017,-168.04968,2
300434063823800,2019-05-09 12:19:56,70.73703,-168.07217,3
300434063823800,2019-05-09 12:20:05,70.77017,-168.04968,3
300434063823800,2019-05-09 12:20:20,70.77017,-168.04968,3
300434063823800,2019-05-09 12:41:28,70.77017,-168.04968,7
300434063823800,2019-05-09 12:43:20,70.77017,-168.04968,3
300434063823800,2019-05-09 12:43:38,70.77017,-168.04968,2
300434063823800,2019-05-09 12:43:51,70.77017,-168.04968,2
300434063823800,2019-05-09 12:45:03,70.77715,-168.15621,2
300434063823800,2019-05-09 12:46:03,70.77017,-168.04968,3
300434063823800,2019-05-09 12:46:11,70.77017,-168.04968,4
300434063823800,2019-05-09 12:50:56,70.77017,-168.04968,7
300434063823800,2019-05-09 12:52:04,70.73703,-168.07217,4
300434063823800,2019-05-09 12:52:16,70.73703,-168.07217,4
300434063823800,2019-05-09 12:53:15,70.74400,-168.17851,3
300434063823800,2019-05-09 12:53:25,70.77017,-168.04968,3
300434063823800,2019-05-09 12:53:38,70.77017,-168.04968,3
300434063823800,2019-05-09 12:53:50,70.74400,-168.17851,3
300434063823800,2019-05-09 12:54:01,70.77017,-168.04968,3
300434063823800,2019-05-09 12:54:24,70.74400,-168.17851,3
