IMEI_message_id,datetime,latitude,longitude,CEPradius
300434063479200,2020-06-03 22:02:57,47.70046,-122.22582,3
300434063479200,2020-06-04 03:25:34,47.65370,-122.19740,3
300434063479200,2020-06-04 03:25:47,47.68626,-122.27090,3
300434063479200,2020-06-04 06:05:12,47.70046,-122.22582,3
300434063479200,2020-06-04 06:06:36,47.68626,-122.27090,4
300434063479200,2020-06-04 06:26:14,47.68626,-122.27090,5
300434063479200,2020-06-04 09:01:00,47.67204,-122.31594,8
300434063479200,2020-06-04 09:01:09,47.68626,-122.27090,9
300434063479200,2020-06-04 12:02:10,47.69211,-122.15230,7
300434063479200,2020-06-04 12:02:18,47.70046,-122.22582,7
300434063479200,2020-06-04 15:01:01,47.70046,-122.22582,3
300434063479200,2020-06-04 15:01:37,47.70046,-122.22582,3
300434063479200,2020-06-04 21:02:16,47.65370,-122.19740,4
300434063479200,2020-06-04 21:02:33,47.68626,-122.27090,4
300434063479200,2020-06-05 03:01:16,47.70046,-122.22582,3
300434063479200,2020-06-05 03:01:24,47.70046,-122.22582,3
300434063479200,2020-06-05 06:03:59,47.68626,-122.27090,2
300434063479200,2020-06-05 06:04:10,47.68626,-122.27090,3
300434063479200,2020-06-05 09:01:00,47.70046,-122.22582,2
300434063479200,2020-06-05 09:02:22,47.70046,-122.22582,2
300434063479200,2020-06-05 09:03:16,47.68626,-122.27090,4
300434063479200,2020-06-05 12:05:01,47.70046,-122.22582,6
300434063479200,2020-06-05 12:05:12,47.66202,-122.27090,6
300434063479200,2020-06-05 15:04:37,47.70046,-122.22582,3
300434063479200,2020-08-06 14:42:58,47.70046,-122.22582,2
300434063479200,2020-08-06 15:05:36,47.68626,-122.27090,3
300434063479200,2020-08-06 15:05:44,47.68626,-122.27090,3
300434063479200,2020-08-06 16:55:19,47.70046,-122.22582,2
300434063479200,2020-08-06 17:56:16,47.70046,-122.22582,2
300434063479200,2020-08-06 17:56:26,47.70046,-122.22582,2
300434063479200,2020-08-06 17:56:59,47.70046,-122.22582,2
300434063479200,2020-08-06 19:42:03,47.68626,-122.27090,2
300434063479200,2020-08-06 19:42:12,47.68626,-122.27090,2
300434063479200,2020-08-06 19:43:13,47.68626,-122.27090,2
