IMEI_message_id,datetime,latitude,longitude,CEPradius
300434063477010,2019-06-20 12:00:55,47.68626,-122.27090,2
300434063477010,2019-06-20 12:01:55,47.70046,-122.22582,3
300434063477010,2019-06-20 15:02:51,47.68626,-122.27090,3
300434063477010,2019-06-20 15:03:01,47.68626,-122.27090,3
300434063477010,2019-06-20 18:01:51,47.70046,-122.22582,2
300434063477010,2019-06-20 18:02:02,47.70046,-122.22582,2
300434063477010,2019-07-01 04:21:28,47.70046,-122.22582,2
300434063477010,2019-07-01 04:22:29,47.70046,-122.22582,2
300434063477010,2019-07-01 05:03:19,47.70046,-122.22582,2
300434063477010,2019-07-01 06:27:19,47.70046,-122.22582,3
300434063477010,2019-07-01 06:28:53,47.70046,-122.22582,8
300434063477010,2019-07-01 07:34:32,47.70046,-122.22582,4
300434063477010,2019-07-01 07:35:17,47.70046,-122.22582,3
300434063477010,2019-07-01 07:35:26,47.70046,-122.22582,2
300434063477010,2019-07-01 07:36:21,47.68626,-122.27090,2
300434063477010,2019-07-01 07:36:34,47.70046,-122.22582,2
300434063477010,2019-07-01 16:07:56,47.68626,-122.27090,4
300434063477010,2019-07-01 16:08:10,47.70046,-122.22582,4
300434063477010,2019-07-01 16:10:09,47.70046,-122.22582,4
300434063477010,2019-07-01 17:36:37,47.68626,-122.27090,2
300434063477010,2019-07-01 17:36:46,47.68626,-122.27090,2
300434063477010,2019-07-01 17:36:54,47.68626,-122.27090,2
300434063477010,2019-07-01 17:37:04,47.68626,-122.27090,2
300434063477010,2019-07-01 17:37:12,47.68626,-122.27090,2
300434063477010,2019-07-01 17:37:21,47.68626,-122.27090,2
300434063477010,2019-07-01 17:37:29,47.68626,-122.27090,2
300434063477010,2019-07-01 17:37:38,47.70046,-122.22582,3
300434063477010,2019-07-01 17:37:56,47.68626,-122.27090,3
300434063477010,2019-07-01 17:38:08,47.66202,-122.27090,3
300434063477010,2019-07-01 21:00:17,47.68626,-122.27090,2
300434063477010,2019-07-01 21:00:25,47.70046,-122.22582,2
300434063477010,2019-07-01 21:00:40,47.70046,-122.22582,2
300434063477010,2019-07-01 21:01:07,47.70046,-122.22582,2
300434063477010,2019-07-01 21:01:30,47.68626,-122.27090,2
300434063477010,2019-07-01 21:01:42,47.68626,-122.27090,2
300434063477010,2019-07-01 21:01:54,47.70046,-122.22582,2
300434063477010,2019-07-01 21:02:07,47.70876,-122.29938,2
300434063477010,2019-07-01 21:02:35,47.70046,-122.22582,3
300434063477010,2019-07-01 21:02:51,47.70046,-122.22582,3
300434063477010,2019-07-01 23:04:09,47.70046,-122.22582,2
300434063477010,2019-07-01 23:04:15,47.68626,-122.27090,2
300434063477010,2019-07-01 23:04:26,47.70046,-122.22582,2
300434063477010,2019-07-01 23:04:39,47.70046,-122.22582,2
300434063477010,2019-07-01 23:04:51,47.68626,-122.27090,2
