IMEI_message_id,datetime,latitude,longitude,CEPradius
300434063479200,2021-05-31 10:53:33,72.00211,-164.97891,9
300434063479200,2021-06-01 03:29:48,71.95370,-165.26233,4
300434063479200,2021-06-02 10:50:46,71.93843,-165.99179,8
300434063479200,2021-06-02 13:53:48,71.94641,-165.62722,3
300434063479200,2021-06-02 19:18:38,71.95484,-165.73929,4
300434063479200,2021-06-03 03:23:49,71.95484,-165.73929,3
300434063479200,2021-06-03 10:07:39,71.96321,-165.85147,6
300434063479200,2021-06-03 12:50:52,71.96321,-165.85147,2
300434063479200,2021-06-03 14:14:27,71.96321,-165.85147,4
300434063479200,2021-06-08 02:56:15,72.14249,-166.07710,4
300434063479200,2021-06-08 13:44:05,72.21696,-166.13453,4
300434063479200,2021-06-09 02:38:33,72.26922,-166.22056,2
300434063479200,2021-06-10 02:54:11,72.30239,-166.19248,7
300434063479200,2021-06-10 13:23:38,72.35979,-166.50887,4
300434063479200,2021-06-10 14:18:11,72.32655,-166.53641,7
300434063479200,2021-06-10 14:18:21,72.32655,-166.53641,7
300434063479200,2021-06-10 14:18:31,72.37691,-166.25095,7
300434063479200,2021-06-11 13:35:09,72.35012,-166.88133,5
300434063479200,2021-06-11 13:35:18,72.40387,-166.48122,6
300434063479200,2021-06-11 13:35:27,72.40387,-166.48122,6
300434063479200,2021-06-12 13:29:14,72.35979,-166.50887,5
300434063479200,2021-06-13 10:45:20,72.33557,-166.16429,2
300434063479200,2021-06-13 10:45:30,72.33557,-166.16429,2
300434063479200,2021-06-13 12:08:19,72.33557,-166.16429,2
300434063479200,2021-06-13 12:08:28,72.33557,-166.16429,2
300434063479200,2021-06-13 12:08:36,72.33557,-166.16429,2
300434063479200,2021-06-13 12:08:45,72.33557,-166.16429,2
300434063479200,2021-06-13 18:57:25,72.35224,-165.90640,9
300434063479200,2021-06-13 18:57:34,72.34388,-165.79178,9
300434063479200,2021-06-14 02:10:08,72.36053,-166.02114,2
300434063479200,2021-06-14 02:10:17,72.32736,-166.04966,3
300434063479200,2021-06-14 02:10:26,72.32736,-166.04966,3
300434063479200,2021-06-14 02:35:09,72.36053,-166.02114,4
300434063479200,2021-06-14 02:35:20,72.36875,-166.13599,4
300434063479200,2021-06-14 02:35:29,72.36875,-166.13599,4
300434063479200,2021-06-14 02:37:17,72.36053,-166.02114,4
300434063479200,2021-06-14 02:37:29,72.35224,-165.90640,4
300434063479200,2021-06-14 02:37:38,72.33557,-166.16429,4
300434063479200,2021-06-14 03:21:26,72.35224,-165.90640,9
300434063479200,2021-06-14 03:21:38,72.32736,-166.04966,9
300434063479200,2021-06-14 10:13:29,72.36053,-166.02114,2
300434063479200,2021-06-14 10:13:36,72.36053,-166.02114,3
300434063479200,2021-06-14 10:13:44,72.36053,-166.02114,3
300434063479200,2021-06-14 12:59:26,72.36053,-166.02114,4
300434063479200,2021-06-14 12:59:36,72.36053,-166.02114,4
300434063479200,2021-06-14 14:03:21,72.40455,-165.99251,5
300434063479200,2021-06-14 14:03:31,72.36875,-166.13599,5
300434063479200,2021-06-14 18:52:09,72.35224,-165.90640,9
300434063479200,2021-06-15 02:39:06,72.42096,-166.22275,4
300434063479200,2021-06-15 10:24:02,72.42096,-166.22275,3
300434063479200,2021-06-15 20:10:42,72.48737,-166.16601,2
300434063479200,2021-06-16 11:20:15,72.50648,-165.79031,4
300434063479200,2021-06-16 12:25:45,72.46254,-165.81951,4
300434063479200,2021-06-16 12:27:19,72.47088,-165.93489,2
300434063479200,2021-06-16 14:44:16,72.48727,-165.67482,2
300434063479200,2021-06-16 14:44:26,72.50648,-165.79031,2
300434063479200,2021-06-16 15:09:44,72.46254,-165.81951,4
300434063479200,2021-06-16 22:57:38,72.48727,-165.67482,7
300434063479200,2021-06-16 22:57:46,72.48727,-165.67482,7
300434063479200,2021-06-16 22:57:54,72.51484,-165.90591,7
300434063479200,2021-06-17 01:42:42,72.50648,-165.79031,2
300434063479200,2021-06-17 01:42:54,72.49570,-165.79031,2
300434063479200,2021-06-17 11:16:34,72.53963,-165.76099,2
300434063479200,2021-06-17 11:16:45,72.50648,-165.79031,2
300434063479200,2021-06-17 11:16:55,72.50648,-165.79031,2
300434063479200,2021-06-17 11:17:10,72.50648,-165.79031,2
