IMEI_message_id,datetime,latitude,longitude,CEPradius
300434063924230,2021-07-09 11:03:32,70.79668,-164.56335,8
300434063924230,2021-07-09 16:29:33,70.76672,-164.35356,5
300434063924230,2021-07-09 23:59:05,70.75756,-164.24883,3
300434063924230,2021-07-09 23:59:15,70.75756,-164.24883,3
300434063924230,2021-07-09 23:59:26,70.75756,-164.24883,3
300434063924230,2021-07-09 23:59:35,70.75756,-164.24883,4
300434063924230,2021-07-10 00:43:39,70.75756,-164.24883,9
300434063924230,2021-07-10 00:43:47,70.75756,-164.24883,9
300434063924230,2021-07-10 00:45:01,70.72032,-163.83097,8
300434063924230,2021-07-10 01:29:33,70.74834,-164.14420,2
300434063924230,2021-07-10 01:30:32,70.74834,-164.14420,2
300434063924230,2021-07-10 01:30:52,70.74834,-164.14420,2
300434063924230,2021-07-10 01:31:04,70.74834,-164.14420,2
300434063924230,2021-07-10 01:31:18,70.75756,-164.24883,3
300434063924230,2021-07-10 04:33:33,70.78092,-164.11444,3
300434063924230,2021-07-10 06:40:25,70.79016,-164.21925,7
300434063924230,2021-07-10 06:40:34,70.79016,-164.21925,7
300434063924230,2021-07-10 07:25:35,70.78092,-164.11444,4
300434063924230,2021-07-10 07:25:47,70.78092,-164.11444,4
300434063924230,2021-07-10 07:25:57,70.78092,-164.11444,4
300434063924230,2021-07-10 07:26:06,70.78092,-164.11444,4
300434063924230,2021-07-10 07:26:14,70.80196,-164.21925,3
300434063924230,2021-07-10 07:26:23,70.79272,-164.11444,3
300434063924230,2021-07-10 07:26:32,70.78092,-164.11444,3
300434063924230,2021-07-10 07:26:43,70.79272,-164.11444,3
300434063924230,2021-07-10 07:26:52,70.79272,-164.11444,3
300434063924230,2021-07-10 07:27:05,70.78342,-164.00975,3
300434063924230,2021-07-10 07:27:13,70.80196,-164.21925,3
300434063924230,2021-07-10 07:27:22,70.79272,-164.11444,3
300434063924230,2021-07-10 07:27:37,70.79272,-164.11444,4
300434063924230,2021-07-10 07:27:48,70.79272,-164.11444,4
300434063924230,2021-07-10 07:53:12,70.79272,-164.11444,2
300434063924230,2021-07-10 07:53:20,70.78092,-164.11444,2
300434063924230,2021-07-10 07:53:30,70.77162,-164.00975,2
300434063924230,2021-07-10 07:53:44,70.79272,-164.11444,2
300434063924230,2021-07-10 07:53:55,70.78342,-164.00975,2
300434063924230,2021-07-10 07:54:04,70.78342,-164.00975,2
300434063924230,2021-07-10 07:54:17,70.78342,-164.00975,2
300434063924230,2021-07-10 07:54:27,70.78342,-164.00975,2
300434063924230,2021-07-10 09:37:43,70.78092,-164.11444,5
300434063924230,2021-07-10 09:59:43,70.77162,-164.00975,5
300434063924230,2021-07-10 10:01:36,70.78092,-164.11444,2
300434063924230,2021-07-10 10:02:25,70.78092,-164.11444,2
300434063924230,2021-07-10 10:02:38,70.78092,-164.11444,2
300434063924230,2021-07-10 10:02:56,70.78092,-164.11444,2
300434063924230,2021-07-10 10:03:07,70.79272,-164.11444,2
300434063924230,2021-07-10 10:03:22,70.79272,-164.11444,2
300434063924230,2021-07-10 10:27:13,70.77162,-164.00975,8
300434063924230,2021-07-10 10:27:23,70.78092,-164.11444,7
300434063924230,2021-07-10 10:27:33,70.77162,-164.00975,6
300434063924230,2021-07-10 10:27:55,70.78092,-164.11444,5
300434063924230,2021-07-10 10:28:04,70.77162,-164.00975,5
300434063924230,2021-07-10 10:28:13,70.78092,-164.11444,4
300434063924230,2021-07-10 10:28:23,70.78092,-164.11444,4
300434063924230,2021-07-10 10:28:31,70.78092,-164.11444,4
300434063924230,2021-07-10 10:28:40,70.79272,-164.11444,4
300434063924230,2021-07-10 10:28:49,70.78092,-164.11444,3
300434063924230,2021-07-10 10:28:57,70.79272,-164.11444,3
300434063924230,2021-07-10 10:29:06,70.78092,-164.11444,3
300434063924230,2021-07-10 10:29:16,70.78092,-164.11444,3
300434063924230,2021-07-10 10:29:28,70.78092,-164.11444,3
300434063924230,2021-07-10 10:29:40,70.79272,-164.11444,3
300434063924230,2021-07-10 10:29:49,70.79272,-164.11444,3
300434063924230,2021-07-10 10:29:59,70.79272,-164.11444,3
300434063924230,2021-07-10 10:30:09,70.81597,-163.97971,3
300434063924230,2021-07-10 10:30:22,70.81597,-163.97971,3
300434063924230,2021-07-10 10:30:34,70.78342,-164.00975,3
300434063924230,2021-07-10 10:30:46,70.78092,-164.11444,3
300434063924230,2021-07-10 10:56:46,70.75756,-164.24883,9
300434063924230,2021-07-10 10:57:03,70.75756,-164.24883,9
300434063924230,2021-07-10 11:42:32,70.80660,-163.87495,3
300434063924230,2021-07-10 11:42:41,70.77162,-164.00975,3
300434063924230,2021-07-10 11:43:55,70.79272,-164.11444,3
300434063924230,2021-07-10 12:09:21,70.78342,-164.00975,3
300434063924230,2021-07-10 12:09:42,70.82529,-164.08458,2
300434063924230,2021-07-10 12:09:55,70.78342,-164.00975,2
300434063924230,2021-07-10 12:10:04,70.81597,-163.97971,2
300434063924230,2021-07-10 12:10:18,70.81597,-163.97971,2
300434063924230,2021-07-10 12:10:29,70.80660,-163.87495,2
300434063924230,2021-07-10 12:10:39,70.81597,-163.97971,2
300434063924230,2021-07-10 12:11:46,70.81597,-163.97971,2
300434063924230,2021-07-10 12:12:06,70.81597,-163.97971,3
300434063924230,2021-07-10 15:19:33,70.80660,-163.87495,3
300434063924230,2021-07-10 15:20:57,70.78342,-164.00975,4
300434063924230,2021-07-10 15:22:00,70.76225,-163.90516,6
300434063924230,2021-07-10 15:22:13,70.76225,-163.90516,7
300434063924230,2021-07-10 15:46:34,70.81597,-163.97971,6
