8/26/2016,19:14:44,5486,5486
8/26/2016,19:14:46,5127,5487
8/26/2016,19:14:44,5486,5486
8/26/2016,19:14:46,5130,5486
8/26/2016,19:14:48,5132,5486
8/26/2016,19:14:50,5135,5486
8/26/2016,19:14:52,5053,5486
8/26/2016,19:14:54,4953,5486
8/26/2016,19:14:56,4958,5486
8/26/2016,22:43:37,5486,5486
8/26/2016,22:43:39,5183,5487
8/26/2016,22:43:41,5177,5486
8/26/2016,22:43:43,5182,5486
8/26/2016,22:43:45,5229,5486
8/26/2016,22:43:47,5254,5487
8/26/2016,22:43:49,5254,5486
8/26/2016,22:43:51,5298,5486
8/26/2016,22:43:53,5334,5486
8/26/2016,22:43:55,5358,5486
8/26/2016,22:43:57,5377,5487
8/26/2016,22:43:59,7541,5486
8/26/2016,22:44:1,10868,5487
8/26/2016,22:44:3,12870,5487
8/26/2016,22:44:5,14455,5486
8/26/2016,22:44:7,15457,5487
8/26/2016,22:44:9,16037,5487
8/26/2016,22:44:12,16469,5487
8/26/2016,22:44:14,16762,5487
8/26/2016,22:44:16,16968,5487
8/26/2016,22:44:18,17116,5487
8/26/2016,22:44:20,17197,5487
8/26/2016,22:44:22,17246,5487
8/26/2016,22:44:24,17274,5487
8/26/2016,22:44:26,17290,5487
8/26/2016,22:44:28,17303,5487
8/26/2016,22:44:30,17311,5487
8/26/2016,22:44:32,17315,5487
8/26/2016,22:44:34,17318,5487
8/26/2016,22:44:36,17321,5487
8/26/2016,22:44:38,17323,5487
8/26/2016,22:44:40,17325,5487
8/26/2016,22:44:42,17326,5487
8/26/2016,22:44:44,17327,5487
8/26/2016,22:44:46,17328,5487
8/26/2016,22:44:48,17329,5487
8/26/2016,22:44:50,17329,5487
8/26/2016,22:44:52,17330,5487
8/26/2016,22:44:54,17330,5487
8/26/2016,22:44:56,17332,5487
8/26/2016,22:44:58,17332,5487
8/26/2016,22:45:0,17333,5487
8/26/2016,22:45:2,17333,5487
8/26/2016,22:45:4,17334,5486
8/26/2016,22:45:6,17335,5487
8/26/2016,22:45:8,17336,5487
8/26/2016,22:45:10,17336,5487
8/26/2016,22:45:12,17337,5487
8/26/2016,22:45:14,17337,5487
8/26/2016,22:45:16,17337,5487
8/26/2016,22:45:18,17339,5487
8/26/2016,22:45:20,17339,5487
8/26/2016,22:45:22,17340,5487
8/26/2016,22:45:24,17340,5487
8/26/2016,22:45:26,17341,5487
8/26/2016,22:45:28,17342,5487
8/26/2016,22:45:30,17342,5487
8/26/2016,22:45:32,17342,5487
8/26/2016,22:45:34,17343,5487
8/26/2016,22:45:36,17344,5487
8/26/2016,22:45:38,17345,5487
8/26/2016,22:45:40,17346,5487
8/26/2016,22:45:42,17346,5487
8/26/2016,22:45:44,17347,5487
8/26/2016,22:45:46,17348,5487
8/26/2016,22:45:48,17349,5487
8/26/2016,22:45:50,17349,5487
8/26/2016,22:45:52,17350,5487
8/26/2016,22:45:54,17351,5487
8/26/2016,22:45:56,17351,5487
8/26/2016,22:45:58,17352,5486
8/26/2016,22:46:0,17353,5487
8/26/2016,22:46:2,17353,5487
8/26/2016,22:46:4,17354,5487
